product_name,brands,stores,nutriscore_grade,nutrition_score_fr,energy_kcal,fat_100g,saturated_fat_100g,sugars_100g,salt_100g,fiber_100g,proteins_100g,labels,origins,categories,url,code,has_label_bio,nutrient_density,scoring_nutritionnel_personnalise,qualite_nutritionnelle
Philadelphia Light,Philadelphia,"Sainsbury'S, Tesco",C,,148.0,11.0,7.1,5.2,0.7,0.4,7.4,"Low Or No Fat, Low Fat, Vegetarien, Reduced Fat, 40% Less Fat, No Preservatives, Pasteurized-Product",,"Produits Laitiers, Fermented Foods, Fermented Milk Products, Spreads, Fromages, Salted Spreads, Cheese Spreads, Cream Fromages",https://world.openfoodfacts.org/product/7622201693954/philadelphia-light,7622201693954,False,6.271186440677966,152.49999999999997,Moyen
Crownfield Premium Fruit and Nut Muesli,Lidl,Lidl,C,,393.0,11.6,4.67,24.7,0.0444,6.44,8.89,,,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Aliments À Base De Fruits Et De Légumes,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Fruits Et Produits Dérivés,Céréales Pour Petit-Déjeuner,Fruits,Céréales Aux Fruits,Mueslis,Mueslis Aux Fruits",https://world.openfoodfacts.org/product/20060831/crownfield-premium-fruit-and-nut-muesli-lidl,20060831,False,8.696614295198053,407.04,Moyen
Lentil & Pea Veggie Cakes - Beetroot & Balsamic,Kallø,Tesco,C,,424.0,12.0,1.1,3.6,1.1,6.0,25.0,"No Gluten,Rich In Vegetable Protein,High Fibres,Vegetarien,Vegetalien,Certified B Corporation",,"Snacks, Salty-Snacks, Appetizers, Da:Crackers, Vegetable-Cakes",https://world.openfoodfacts.org/product/5013665115373/lentil-pea-veggie-cakes-beetroot-balsamic-kall%C3%B8,5013665115373,False,10.44334975369458,397.70000000000005,Moyen
Crunchy Oat Granola Raisin & Almond,Jordan,,C,,416.0,12.0,1.5,21.0,0.03,6.2,11.0,"The Wildlife Trusts,No Palm Oil,Vegetarien",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Breakfast Cereales Rich In Fibre,Granola",https://world.openfoodfacts.org/product/5010477353115/crunchy-oat-granola-raisin-almond-jordan,5010477353115,False,9.454545454545455,421.3,Moyen
Melloeux Fruit Rouges,"Belvita, Lu, Mondelēz",,C,,386.0,12.0,1.1,22.0,0.34,7.2,5.3,,,"Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,Biscuit Aux Céréales Pour Petit Déjeuner Enrichis En Vitamines Et Minéraux",https://world.openfoodfacts.org/product/7622210444127/melloeux-fruit-rouges-belvita,7622210444127,False,9.821882951653945,396.6,Moyen
Harvest Morn Granola Raisin & Almond,Aldi,,C,,426.0,12.1,1.5,18.6,0.03,6.8,11.1,"No Artificial Flavors, No Artificial Colors, No Artificial Colours Or Flavours",,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Mueslis",https://world.openfoodfacts.org/product/4088600169866/harvest-morn-granola-raisin-almond-aldi,4088600169866,False,10.191387559808613,428.20000000000005,Moyen
Harrys brioche tressee nature au sucre perle sans additifs 500g,Harrys,"Intermarché,Jumbo",C,,356.0,13.0,1.0,13.0,0.8,4.5,8.6,"No Additives, Nutriscore, Nutriscore Grade B, Triman, En:No-Palm-Oil, Végétarien",,"Snacks, Snacks Sucrés, Viennoiseries, Brioches, Brioches Tressées, Brioches Pur Beurre, Brioches Natures, Aliments Et Boissons À Base De Végétaux, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Céréales Et Dérivés, Pains, En:Packaged Breads",https://world.openfoodfacts.org/product/3228857001231/brioche-tressee-a-la-main-sans-additifs-harrys,3228857001231,False,10.289017341040463,356.9,Moyen
Lay's Cuites au four nature,Lay’S,"Cora,Auchan,Magasins U,Carrefour.Fr,E.Leclerc",C,,442.0,13.0,1.4,5.3,0.84,6.2,5.9,"Low Or No Fat,Low Fat,No Preservatives,Reduced Fat,50% Less Fat,No Colorings,Nutriscore,Nutriscore Grade B",,"Plant-Based Foods And Boissons,Plant-Based Foods,Snacks,Cereales And Potatoes,Salty Snacks,Appetizers,Chips And Fries,Crisps,Potato Crisps,Crisps Made From Reconstituted Potato",https://world.openfoodfacts.org/product/3168930002987/lay-s-cuites-au-four-nature-e1,3168930002987,False,18.264462809917354,436.59999999999997,Moyen
Country Crisp 4 Baies,Jordans,"Carrefour,Leclerc,Auchan,Magasins U,Carrefour.Fr",C,,432.0,13.0,1.8,20.0,0.03,6.0,9.1,"Peu Ou Pas De Sel,En:Sustainable,Végétarien,Sans Arômes Artificiels,Sans Ogm,Sans Conservateurs,Source De Fibres Alimentaires,Fsc,Fsc Mix,Riche En Fibres,Source De Magnésium,Sans Sel Ajouté,Sans Colorants,Sans Huile De Palme,Nutriscore,Nutriscore B,Source De Phosphore,Triman",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Surgelés,Céréales Pour Petit-Déjeuner,Céréales Aux Fruits,Mueslis,Mueslis Aux Fruits,Pépites De Céréales Croustillantes,Pépites De Céréales Aux Fruits,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/5010477348517/country-crisp-4-baies-jordans,5010477348517,False,10.261282660332542,438.7,Moyen
Granola Chocolat,Bjorg,"Carrefour.Fr,E. Leclerc",C,,420.0,13.0,3.1,12.0,0.01,7.5,10.0,"Bio,Eu Bio,Non-Eu Agriculture,Eu Agriculture,Eu/Non-Eu Agriculture,Nutriscore,Nutriscore Grade A,Ab Agriculture Biologique",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Chocolate Cereales,Mueslis,Mueslis With Chocolate",https://world.openfoodfacts.org/product/3229820798110/granola-chocolat-bjorg,3229820798110,True,12.0,417.6,Moyen
Crousti' Avoine Chocolat,Bjorg,"Monoprix,Carrefour.Fr,Franprix",C,,416.0,13.0,4.4,14.0,0.1,9.5,10.0,"Bio,Eu Bio,Non-Eu Agriculture,De-Öko-001,Eu Agriculture,Eu/Non-Eu Agriculture,Green Dot,Made In Allemagne,No Palm Oil,Ab Agriculture Biologique",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Chocolate Cereales,Mueslis,Mueslis With Chocolate,Crunchy Cereal Clusters,Cereal Clusters With Chocolate",https://world.openfoodfacts.org/product/3229820786605/crousti-avoine-chocolat-bjorg,3229820786605,True,11.243243243243244,414.9,Moyen
"Muesli con quinoa, chía y chocolate negro",Hacendado,Mercadona,C,,416.0,13.0,4.3,18.0,0.11,10.0,9.8,En:Green-Dot,,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Chocolate Cereales,Mueslis,Mueslis With Chocolate",https://world.openfoodfacts.org/product/8480000095367/muesli-con-quinoa-chia-y-chocolate-negro-hacendado,8480000095367,False,10.19607843137255,418.5,Moyen
"Love, Corn (Sea Salt)",Love Corn,,C,,435.0,13.3,1.3,0.7,1.5,7.0,7.4,"No Gluten, Vegetarien, Kasher, Vegetalien, Kashrut Division Of The London Beth Din, En:Vegetalien-Action",,"Plant-Based Foods And Boissons, Plant-Based Foods, Snacks, Cereales And Potatoes, Salty Snacks, Seeds, Appetizers, Cereales And Their Products, Cereal Grains, Corn, Corn Grain",https://world.openfoodfacts.org/product/5060490400242/love-corn-sea-salt,5060490400242,False,20.327102803738317,422.6,Moyen
Guacamole,Hacendado,Mercadona,C,,149.0,13.7,3.8,1.4,1.5,5.0,1.9,"Sin Gluten, Vegetariano, Vegano, Punto Verde",,"Alimentos Y Bebidas De Origen Vegetal, Alimentos De Origen Vegetal, Condimentos, Untables, Untables Vegetales, Salsas, Salsas Para Mojar, Guacamoles",https://world.openfoodfacts.org/product/8480000038524/guacamole-hacendado,8480000038524,False,8.764705882352942,147.3,Moyen
FUEL10K Protein Boosted Chunky Chocolate Granola imp,Fuel,,C,,441.0,13.7,2.8,17.5,0.03,6.4,15.8,"Végétarien,Végétalien,Pur Beurre De Cacao,The Vegetalien Society,À L'Huile De Tournesol",,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Petit-Déjeuners,Céréales Et Pommes De Terre,Céréales Et Dérivés,Céréales Pour Petit-Déjeuner,Céréales Pour Petit Déjeuner Riches En Fibres",https://world.openfoodfacts.org/product/5060201621805/fuel10k-protein-boosted-chunky-chocolate-granola-imp-fuel,5060201621805,False,9.382978723404255,439.1,Moyen
Croustillant Chocolat,Bjorg,"Intermarché,Carrefour.Fr,Franprix",C,,433.0,14.0,3.8,14.0,0.28,9.8,9.8,"Bio,Eu Bio,Non-Eu Agriculture,Eu Agriculture,Eu/Non-Eu Agriculture,Fr-Bio-01,No Palm Oil,Ab Agriculture Biologique,Triman,Fr:Entreprise-B,Fr:Planet",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Potatoes,Cereales And Their Products,Breakfast Cereales,Chocolate Cereales,Breakfast Cereales Rich In Fibre,Crunchy Cereal Clusters,Cereal Clusters With Chocolate",https://world.openfoodfacts.org/product/3229820160672/croustillant-chocolat-bjorg,3229820160672,True,11.455026455026456,431.2,Moyen
Biscuit raisins,Gerblé,"Magasins U,Carrefour.Fr",C,,441.0,14.0,1.2,17.0,0.2,5.1,8.3,"Sans Conservateurs,Fabriqué En France,Sans Colorants,Sans Huile De Palme,Nutriscore,Nutriscore A",France,"Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,Biscuits Sablés,Biscuits Aux Fruits,Biscuit Sec Aux Fruits,En:Biscuits-Et-Gateaux,En:Snacks-Sucres",https://world.openfoodfacts.org/product/3175681851856/gerble-grape-biscuit-16pc-270g-9-6oz,3175681851856,False,11.221374045801527,445.8,Moyen
Biscuit soja orange,Gerblé,"Super U,Intermarché,Casino,Magasins U,Auchan,Carrefour.Fr",C,,444.0,14.0,1.4,18.0,0.36,4.9,11.0,"Low Or No Sugar, Low Sugar, No Preservatives, Reduced Sugar, 40% Less Sugar, Made In France, No Palm Oil, Nutriscore, Nutriscore Grade B, Fr:Farine De Blé Français, En:No-Colorings",France,"Snacks,Petit-Déjeuners,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,Biscuits Croustillants,Biscuit Sec Croquant Allégé En Matière Grasse,Biscuits Secs,Biscuits Sablés,Biscuit Sec Pour Petit Déjeuner,Biscuit Sec Aux Fruits",https://world.openfoodfacts.org/product/3175680011442/gerble-soy-orange-cookie-280g-9-9oz,3175680011442,False,10.325581395348838,447.5,Moyen
Goûter aux raisins,Gerblé,"Magasins U,Auchan,Carrefour.Fr",C,,434.0,14.0,1.3,21.0,0.0,6.4,9.4,"Peu Ou Pas De Sel, Peu Ou Pas De Sucre, Peu De Sucre, Sans Conservateurs, Allégé En Sucre, Moins 30% De Sucre, Fabriqué En France, Sans Colorants, Sans Huile De Palme, Sans Sel, Nutriscore, Nutriscore B, Sans Édulcorants, Blé Filière Durable","Union Européenne,Non Union Européenne,434","Snacks, Snacks Sucrés, Biscuits Et Gâteaux, Biscuits, Biscuits Secs",https://world.openfoodfacts.org/product/3251491787810/gerble-salt-free-biscuits-with-raisins-20-pc-360g,3251491787810,False,9.774774774774775,440.5,Moyen
Cranberry saveur amande,Gerblé,"E.Leclerc,Biocoop,Carefour Market,Carefour,Carrefour.Fr",C,,439.0,14.0,1.4,16.0,0.3,5.6,7.5,"Bio, Eu-Bio, Fr-Bio-10, Made-In-France, Nutriscore, Nutriscore-Grade-B, Ab-Agriculture-Biologique, Triman, Fr:Agriculture-Ue, Agriculture-Ue/Non-Ue, Fr:Agriculture-Non-Ue, Cs:Bio, Bio-Européen, Fabriqué-En-France, En:No-Palm-Oil",Canada,"Snacks, Snacks Sucrés, Biscuits Et Gâteaux, Biscuits",https://world.openfoodfacts.org/product/3175681257542/cranberry-saveur-amande-gerble,3175681257542,True,11.706666666666667,443.29999999999995,Moyen
Le petit Gerblé nature,Gerblé,,C,,449.0,14.0,1.3,18.0,0.19,5.3,10.0,"No Colorings, Nutriscore, Nutriscore Grade A, En:No-Palm-Oil",,"Snacks, Snacks Sucrés, Biscuits Et Gâteaux, Biscuits",https://world.openfoodfacts.org/product/3175681280502/le-petit-gerble-nature,3175681280502,False,10.69047619047619,453.0,Moyen
Ouf! La pâte à tartiner,Funkie,"Monoprix - Franprix, Carrefour.Fr,Auchan",C,,285.0,14.0,1.8,26.0,0.1,4.8,4.4,"Low Or No Sugar,Low Sugar,No Gluten,Bio,Vegetarien,Eu Bio,No Preservatives,Reduced Sugar,Source Of Fibre,Source Of Proteins,Vegetalien,Without Vegetable Oils,100% Natural,100% Vegetable,40% Less Sugar,Fr-Bio-01,High Fibres,High Proteins,Made In France,No Additives,No Palm Oil,Without Oil,Ab Agriculture Biologique,Fr:50-De-Sucre-En-Moins-Par-Rapport-A-La-Moyenne-Des-Pates-A-Tartiner,Fr:60-De-Matieres-Grasses-En-Moins-Par-Rapport-A-La-Moyenne-Des-Pates-A-Tartiner,Nutriscore",France,"Petit-Déjeuners, Produits À Tartiner, Produits À Tartiner Sucrés, Pâtes À Tartiner, Pâtes À Tartiner Aux Noisettes, Pâtes À Tartiner Au Chocolat, Pâtes À Tartiner Aux Noisettes Et Au Cacao",https://world.openfoodfacts.org/product/3770008009653/cocoa-hazelnut-spread-funkie,3770008009653,True,6.418918918918919,303.6,Moyen
Thins Multi-Seed Flatbreads,Ryvita,Morrisons,C,,435.0,14.1,3.3,2.9,1.54,8.1,16.4,,,"Plant-Based Foods And Boissons, Plant-Based Foods, Cereales And Potatoes, Breads, Flatbreads, En:Appetizers",https://world.openfoodfacts.org/product/5050974000822/thins-multi-seed-flatbreads-ryvita,5050974000822,False,13.023952095808383,416.7,Moyen
Moelleux au chocolat🍫 noisette 🥜,Lu,"Magasins U,Carrefour.Fr,Carrefour Market,Carrefour,Carrefour Contact,E.Leclerc,Auchan,Cora,Franprix",C,,398.0,14.2,1.8,22.0,0.255,6.9,5.2,"Source Of Fibre,High Fibres","France,Nantes",Fr:Céréales Complètes,https://world.openfoodfacts.org/product/7622210770714/moelleux-au-chocolat%F0%9F%8D%AB-noisette-%F0%9F%A5%9C-lu,7622210770714,False,9.61352657004831,409.7,Moyen
Biscuit complet au germe de blé,Gerblé,"Magasins U,Carrefour,Monoprix,Auchan,Carrefour.Fr,Leclerc,Carrefour City",C,,440.0,14.3,1.19,21.4,0.238,7.14,9.52,"Sustainable, Sustainable-Palm-Oil, Green-Dot, Natural-Flavors, Roundtable-On-Sustainable-Palm-Oil, Triman, Aromes-Naturels, Fr:Origine-France, Fr:Riche-En-Calcium, Fr:Riche-En-Fibres, Riche-En-Magnesium, Fr:Riche-En-Vitamine-B1, Fr:Riche-En-Vitamine-B9, Fr:Riche-En-Vitamine-E, Fr:Sans-Colorants, Fr:Sans-Conservateurs, Fr:Sans-Huile-De-Palme, Fr:Germe-De-Blé-Ue, Fr:Nutri-Score-B, En:No-Palm-Oil","Farine De Blé Française,Germe De Blé Origine Ue","Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits,Biscuit Complet Au Germe De Blé",https://world.openfoodfacts.org/product/3251490320001/gerble-wholegrain-biscuit-210g-7-5oz,3251490320001,False,9.730207872622733,445.92999999999995,Moyen
Bio Knusper Müsli Früchte,"Crownfield, Lidl",Lidl,C,,441.0,14.6,4.1,15.8,0.1975,8.3,9.7,"Bio, Eu-Öko-Verordnung, Nicht Eu-Landwirtschaft, Usda Bio, Eg-Öko-Verordnung, De-Öko-005, Eu-Landwirtschaft, Eu-/Nicht-Eu-Landwirtschaft, Ohne Palmöl, Nutriscore, Nutriscore C, Ab Agriculture Biologique, Triman, Bio Bio",,"Pflanzliche Lebensmittel Und Getränke, Pflanzliche Lebensmittel, Frucht- Und Gemüsebasierte Lebensmittel, Frühstücke, Getreide Und Kartoffeln, Getreideprodukte, Fruchtbasierte Lebensmittel, Frühstückscerealien, Früchte, Frühstückscerealien Mit Früchten, Müslis, Beeren, En:Crunchy Mueslis, Müslis Mit Früchten, En:Crunchy Mueslis With Fruits",https://world.openfoodfacts.org/product/4056489296805/organic-mixed-berry-granola-crownfield,4056489296805,True,10.997506234413967,442.90000000000003,Moyen
Goûter aux écorces confites,Gerblé,"U,Carrefour.Fr",C,,445.0,15.0,1.4,20.0,0.03,6.1,9.5,"Made-In-France, Nutriscore, -88%-De-Sel, Fr:Huile-De-Palme-Durable, Fr:Sans-Colorants, Fr:Sans-Huile-De-Palme, Sans-Édulcorants, En:No-Palm-Oil",Francia,"Snacks, Snacks Sucrés, Biscuits Et Gâteaux, Biscuits, Goûter Aux Écorces Confites",https://world.openfoodfacts.org/product/3251491787803/gerble-candied-peel-cookie-360g-12-7oz,3251491787803,False,10.0,450.79999999999995,Moyen
"Gerblé - Sugar Free Coconut Cookie, 132g (4.7oz)",Gerblé,"Carrefour,Magasins U,Carrefour.Fr,E.Leclerc,Carrefour Market,Carrefour City",C,,427.2,15.0,1.5,0.0,0.2,4.1,6.2,"น้ำตาลต่ำ,Source Of Fibre,กรีนดอท,En:Made In France,ไม่เติมสี,ไม่ใช้น้ำมันปาล์ม,ไม่มีน้ำตาล,Nutriscore,Nutriscore A,ใช้น้ำตาลเทียม,Triman,Fr:Glucoregul",,"ขนม-ของว่าง,En:Sweet Snacks,ขนมปังกรอบและเค๊ก,En:Biscuits And Crackers,บิสกิต,เค้ก,En:Dry Biscuits,En:Shortbread Cookies,En:Biscuit With Reduced Sugar,Fr:Biscuits Édulcorés",https://world.openfoodfacts.org/product/3175681116832/gerble-sugar-free-coconut-cookie-132g-4-7oz,3175681116832,False,20.150943396226417,418.4,Moyen
Nutri+ avoine complet,Bjorg,"Magasins U,Intermarché,Carrefour,Carrefour.Fr,Auchan,Leclerc,Carrefour Market",C,,442.0,15.0,1.4,16.0,0.35,7.5,9.1,"Low Or No Sugar,Low Sugar,Bio,Certified By Ecocert,Eu Bio,Non-Eu Agriculture,Reduced Sugar,Source Of Fibre,Certified B Corporation,Eu Agriculture,Eu/Non-Eu Agriculture,Fr-Bio-01,High Fibres,Made In France,No Palm Oil,Ab Agriculture Biologique,Fr:Planet-Score",European Union And Non European Union,"Snacks, Petits-Dejeuners, Sweet Snacks, Biscuits And Cakes, Biscuits And Crackers, Biscuits, Dry Biscuits, Breakfast Biscuit, Oatmeal-Cookies, En:Oatmeal-Biscuits",https://world.openfoodfacts.org/product/3229820794532/nutri-avoine-complet-bjorg,3229820794532,True,11.022443890274314,442.79999999999995,Moyen
"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)",Gerblé,"Magasins U,E.Leclerc,Auchan,Carrefour.Fr",C,,424.0,15.0,1.2,0.0,0.22,5.1,6.0,"Peu Ou Pas De Sucre,Source De Fibres Alimentaires,Sans Colorants,Sans Huile De Palme,Sans Sucre,Triman",En:Toulouse France,"Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,Gâteaux,Biscuits Sablés",https://world.openfoodfacts.org/product/3175681134935/gerble-sables-sans-sucres-saveur-citron-et-yuzu-132g-4-7oz,3175681134935,False,20.19047619047619,414.09999999999997,Moyen
Sablé Nature sans sucres,Gerblé,"Super U,Magasins U,Carrefour.Fr",C,,424.0,15.0,1.2,0.0,0.22,5.2,6.0,"Peu Ou Pas De Sucre,Fabriqué En France,Sans Colorants,Sans Huile De Palme,Sans Sucre,Nutriscore,Nutriscore A,Triman",,"Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,Biscuits Sablés",https://world.openfoodfacts.org/product/3175681134904/gerble-sugar-free-shortbread-132g-4-7oz,3175681134904,False,20.19047619047619,414.0,Moyen
"No Added Sugar Granola Coconut, Cashew & Almond",Crownfield,Lidl,C,,442.0,15.6,2.8,17.5,0.05,8.0,9.3,"Vegetarien, Vegetalien, No Added Sugar",,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Mueslis, Breakfast Cereal Fortified With Vitamins, En:Cereales-With-Fruits",https://world.openfoodfacts.org/product/4056489438564/no-added-sugar-granola-coconut-cashew-almond-crownfield,4056489438564,False,10.424528301886793,445.0,Moyen
Biscuits pavot citron,Gerblé,"Dia,Auchan,Carrefour Market,Magasins U,Carrefour Bio,Lidl,Carrefour.Fr",C,,454.0,16.0,1.4,16.0,0.36,5.0,8.9,"Peu Ou Pas De Sucre,Peu De Sucre,Allégé En Sucre,Source De Fibres Alimentaires,Moins 45% De Sucre,Fabriqué En France,Source De Magnésium,Arômes Naturels,Sans Colorants,Sans Huile De Palme,Nutriscore,Nutriscore B,Farine De Blé Français,Triman","France,Inconnu","Snacks, Sweet Snacks, Biscuits And Cakes, Biscuits And Crackers, Biscuits, En:Dry-Biscuits",https://world.openfoodfacts.org/product/3175681066632/biscuits-pavot-citron-gerble,3175681066632,False,11.100244498777506,457.5,Moyen
Gingembre saveur citron 🍋,Gerblé,"Carrefour.Fr,Super U,Carrefour Market,Carrefour",C,,456.0,16.0,1.4,17.0,0.44,5.2,8.3,"Bio,Bio Européen,Agriculture Non Ue,Agriculture Ue,Agriculture Ue/Non Ue,Fr-Bio-01,Fabriqué En France,Sans Huile De Palme,Ab Agriculture Biologique,Blé Filière Durable,Nutriscore B","France,Gingembre : Non Ue","Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits",https://world.openfoodfacts.org/product/3175681257566/gerble-organic-lemon-ginger-cookie-132g-4-7oz,3175681257566,True,11.041162227602907,460.9,Moyen
Biscuits Soja Figue,Gerblé,"Spar,Magasins U,Delhaize,Carrefour.Fr,Leclerc",C,,447.0,16.0,1.7,17.0,0.36,5.6,12.0,"Sans Ogm,Fabriqué En France,Sans Huile De Palme,Nutriscore,Nutriscore B,Farine-De-Ble-Filiere-Durable","France,Annonay,Figues Origine Non-Union Européenne,Germe De Blé Origine Union Européenne,Haute-Garonne,Soja Origine Union Européenne","Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits",https://world.openfoodfacts.org/product/3175681851863/gerble-soya-fig-cookie-270g-9-6oz,3175681851863,False,9.933333333333334,448.09999999999997,Moyen
Crousti'Son Miel 🍯🐝Sésame,Gerblé,"Magasins U,Monoprix,Carrefour.Fr,Carrefour Market",C,,439.0,16.0,1.6,16.0,0.26,12.0,8.8,"Made-In-France, Nutriscore, Nutriscore-Grade-B, Point-Vert, Fr:Riche-En-Fibres, Fr:Sans-Colorants, Fr:Sans-Conservateurs, Fr:Sans-Huile-De-Palme, En:No-Palm-Oil",,"Snacks, Snacks-Sucrés, Biscuits-Et-Gâteaux, Biscuits, Biscuits-Secs, En:Biscuits-Et-Gâteaux, Fr:Biscuits-Secs, En:Snacks-Sucrés",https://world.openfoodfacts.org/product/3175681026766/gerble-crousti-son-honey-sesame-cookie-200g-7-1oz,3175681026766,False,10.759803921568627,435.8,Moyen
High Protein Granola Honey & Seed,Crownfield,Lidl,C,,436.0,16.0,2.67,17.3,0.00156,5.56,24.9,Vegetarien,,"Plant-Based Foods And Boissons, Plant-Based Foods, Petits-Dejeuners, Cereales And Potatoes, Cereales And Their Products, Breakfast Cereales, Mueslis, Cereales With Honey",https://world.openfoodfacts.org/product/4056489239956/high-protein-granola-honey-seed-crownfield,4056489239956,False,7.491408934707904,425.51000000000005,Moyen
Classic Houmous,Sainsbury'S,Sainsbury'S,C,,224.0,16.0,1.8,1.0,1.65,5.0,6.8,"Vegetarien, Vegetalien",,"Plant-Based Foods And Boissons, Plant-Based Foods, Condiments, Spreads, Plant-Based Spreads, Salted Spreads, Sauces, Dips, Hummus, Classic Hummus",https://world.openfoodfacts.org/product/00349215/classic-houmous-sainsbury-s,349215,False,9.411764705882353,215.0,Moyen
Knusper Müsli Schoko,"Crownfield, Lidl",Lidl,C,,447.0,16.2,5.8,13.7,0.41,9.1,10.9,"Bio, Eu-Öko-Verordnung, Nachhaltige Agrikultur, Eg-Öko-Verordnung, De-Öko-005, Ohne Palmöl, Nutriscore, Nutriscore C, Rainforest Alliance, Rainforest Alliance Kakao, Utz Zertifiziert, Utz Zertifizierter Kakao, Ab Agriculture Biologique",,"Pflanzliche Lebensmittel Und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide Und Kartoffeln, Getreideprodukte, Frühstückscerealien, Schokoflocken, Müslis, Müslis Mit Schokolade",https://world.openfoodfacts.org/product/4056489300786/knusper-musli-schoko-crownfield,4056489300786,True,10.955882352941178,446.5,Moyen
Oat Granola,Dorset Cereales,,C,,442.0,16.4,1.7,16.5,0.03,5.0,8.7,En:Kashrut-Division-Of-The-London-Beth-Din,,"Granola-Cereal, Granola Cereal",https://world.openfoodfacts.org/product/5018357804849/oat-granola-dorset-cereals,5018357804849,False,10.625000000000002,446.5,Moyen
Muesli 4 nuts,Crownfield,Lidl,C,,454.0,16.9,4.9,18.1,0.08,8.1,10.3,"Source Of Fibre, Fsc, Fsc Mix, Green Dot, High Fibres, Nutriscore, Nutriscore Grade C, En:Rainforest-Alliance",,"Plant-Based Foods And Boissons,Plant-Based Foods,Petits-Dejeuners,Cereales And Their Products,Breakfast Cereales,Mueslis,Cereales With Nuts,Mueslis With Nuts",https://world.openfoodfacts.org/product/4056489210016/muesli-4-nuts-crownfield,4056489210016,False,10.022075055187639,458.6,Moyen
"Gerble - Organic 3 seeds Kasha Sesame Poppy Cookie, 132g (4.7oz)",Gerblé Biogerblé,"E.Leclerc,Auchan,Carefour,Carefour Bio,E.Leclerc Bio,Carrefour.Fr",C,,448.0,17.0,1.6,17.0,0.42,8.7,9.5,"Bio, Bio-Européen, Agriculture-Non-Ue, Agriculture-Ue, Agriculture-Ue/Non-Ue, Fr-Bio-10, Fabriqué-En-France, Nutriscore, Nutriscore-B, En:Agriculture-Ue/Non-Ue, Cs:Bio, En:Bio-Européen, En:Fabriqué-En-France",,"Snacks, Snacks Sucrés, Biscuits Et Gâteaux, Biscuits",https://world.openfoodfacts.org/product/3175681257535/gerble-organic-3-seeds-kasha-sesame-poppy-cookie-132g-4-7oz-gerble-biogerble,3175681257535,True,10.298850574712644,448.40000000000003,Moyen
Smoky Barbecue Crunch,Graze,,C,,464.0,17.0,2.1,5.1,0.74,7.4,9.6,"Vegetarien, Vegetalien",,"Roasted-Corn-Kernels,Corn Chips,Snacks,Salty Snacks",https://world.openfoodfacts.org/product/5055958706288/smoky-barbecue-crunch-graze,5055958706288,False,14.637223974763405,454.20000000000005,Moyen
Havarti light,Hacendado,Mercadona,C,,267.0,17.0,12.0,0.5,0.0,0.0,27.9,"No Gluten, No Preservatives, Calcium Source, Natural Source Of Calcium, No Colorings, No Eggs, Es:Recicla-Amarillo, En:Green-Dot",,"Produits Laitiers, Fermented Foods, Fermented Milk Products, Fromages, Cow Fromages, Danish Fromages, Havarti, Es:Queso Havarti",https://world.openfoodfacts.org/product/8480000505460/queso-de-vaca-madurado-en-lonchas-hacendado,8480000505460,False,5.881057268722467,251.6,Moyen
